ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_5988,7/22/2016,TU 0634 ,DJE,ORY,7/22/2016 6:05,2016-07-22 08.50.00,ATA,TU 32AIMF,Severe
train_id_5989,7/22/2016,UG 0400 ,TUN,DJE,7/22/2016 4:20,2016-07-22 05.15.00,ATA,TU 32AIMF,Severe
train_id_5990,7/22/2016,TU 0930 ,TUN,MRS,7/22/2016 6:25,2016-07-22 08.00.00,ATA,TU 320IMW,Common
train_id_5991,7/22/2016,TU 0538 ,DJE,DUS,7/22/2016 6:30,2016-07-22 09.35.00,ATA,TU 736IOL,ONTIME
train_id_5992,7/22/2016,TU 0880 ,TUN,AMS,7/22/2016 5:50,2016-07-22 08.40.00,ATA,TU 736IOR,Medium
train_id_5993,7/22/2016,TU 0526 ,TUN,DUS,7/22/2016 6:25,2016-07-22 09.10.00,ATA,TU 31AIMJ,Common
train_id_5994,7/22/2016,TU 0744 ,TUN,FRA,7/22/2016 6:30,2016-07-22 09.05.00,ATA,TU 320IMV,Common
train_id_5995,7/22/2016,TU 0282 ,TUN,TLS,7/22/2016 6:50,2016-07-22 08.45.00,ATA,TU 320IMR,Common
train_id_5996,7/22/2016,TU 6153 ,BUD,MIR,7/22/2016 7:10,2016-07-22 09.35.00,ATA,TU 320IMU,ONTIME
train_id_5997,7/22/2016,AT 0678 ,NDR,BRU,7/22/2016 7:00,2016-07-22 09.50.00,ATA,TU 32AIMM,Common
train_id_5998,7/22/2016,TU 0628 ,TUN,BOD,7/22/2016 7:15,2016-07-22 09.25.00,ATA,TU 736IOM,Common
train_id_5999,7/22/2016,TU 0788 ,TUN,BRU,7/22/2016 7:30,2016-07-22 10.05.00,ATA,TU 320IMT,ONTIME
train_id_6000,7/22/2016,TU 6560 ,TUN,SXF,7/22/2016 7:05,2016-07-22 09.55.00,ATA,TU 32AIMD,Common
train_id_6001,7/22/2016,TU 0847 ,TUN,BEY,7/22/2016 7:30,2016-07-22 10.45.00,ATA,TU 32AIML,Common
train_id_6002,7/22/2016,TU 0499 ,MUC,DJE,7/22/2016 7:40,2016-07-22 10.15.00,ATA,TU 736IOK,Common
train_id_6003,7/22/2016,TU 0514 ,TUN,BCN,7/22/2016 8:05,2016-07-22 09.50.00,ATA,TU 320IMS,ONTIME
train_id_6004,7/22/2016,TU 0752 ,TUN,FCO,7/22/2016 8:00,2016-07-22 09.20.00,ATA,TU 31BIMQ,Common
train_id_6005,7/22/2016,TU 0856 ,TUN,MXP,7/22/2016 8:00,2016-07-22 09.45.00,ATA,TU 32AIMH,ONTIME
train_id_6006,7/22/2016,TU 0251 ,NCE,MIR,7/22/2016 8:25,2016-07-22 10.05.00,ATA,TU 736IOP,ONTIME
train_id_6007,7/22/2016,TU 0635 ,ORY,DJE,7/22/2016 9:50,2016-07-22 12.35.00,ATA,TU 32AIMF,Severe
train_id_6008,7/22/2016,TU 0931 ,MRS,TUN,7/22/2016 8:50,2016-07-22 10.25.00,ATA,TU 320IMW,Common
train_id_6009,7/22/2016,TU 6551 ,SXF,DJE,7/22/2016 9:10,2016-07-22 12.15.00,ATA,TU 736ION,Common
train_id_6010,7/22/2016,TU 0467 ,HAM,DJE,7/22/2016 9:30,2016-07-22 12.40.00,ATA,TU 31AIMK,ONTIME
train_id_6011,7/22/2016,TU 9052 ,MIR,TUN,7/22/2016 10:25,2016-07-22 11.00.00,ATA,TU 320IMU,ONTIME
train_id_6012,7/22/2016,TU 0283 ,TLS,TUN,7/22/2016 9:35,2016-07-22 11.25.00,ATA,TU 320IMR,Common
train_id_6013,7/22/2016,TU 0881 ,AMS,TUN,7/22/2016 9:30,2016-07-22 12.25.00,ATA,TU 736IOR,Severe
train_id_6014,7/22/2016,TU 0929 ,MRS,TUN,7/22/2016 18:40,2016-07-22 20.15.00,ATA,TU 320IMW,Medium
train_id_6015,7/22/2016,TU 0853 ,FCO,TUN,7/22/2016 16:50,2016-07-22 18.05.00,ATA,TU 320IMS,Severe
train_id_6016,7/22/2016,TU 0555 ,SXB,DJE,7/22/2016 18:00,2016-07-22 20.40.00,ATA,TU 736IOL,Common
train_id_6017,7/22/2016,UG 1730 ,TUN,NAP,7/22/2016 20:45,2016-07-22 21.55.00,ATA,TU 320IMT,Severe
train_id_6018,7/22/2016,UG 1731 ,NAP,MLA,7/22/2016 22:25,2016-07-22 22.55.00,ATA,TU 320IMT,Severe
train_id_6019,7/22/2016,TU 6549 ,HAM,TUN,7/22/2016 17:55,2016-07-22 20.45.00,ATA,TU 32AIMD,Severe
train_id_6020,7/22/2016,TU 0247 ,SXB,TUN,7/22/2016 16:50,2016-07-22 19.05.00,ATA,TU 736IOR,Severe
train_id_6021,7/22/2016,TU 0724 ,TUN,ORY,7/22/2016 18:20,2016-07-22 20.40.00,ATA,TU 32AIMI,Medium
train_id_6022,7/22/2016,TU 0614 ,DKR,BKO,7/22/2016 23:25,2016-07-23 01.05.00,ATA,TU 320IMU,Severe
train_id_6023,7/23/2016,TU 0614 ,BKO,TUN,7/23/2016 1:55,2016-07-23 06.35.00,ATA,TU 320IMU,Severe
train_id_6024,7/22/2016,UG 1301 ,MLA,TUN,7/22/2016 23:25,2016-07-23 00.20.00,ATA,TU 320IMT,Severe
train_id_6025,7/22/2016,AT 0695 ,FRA,NDR,7/22/2016 17:40,2016-07-22 20.40.00,ATA,TU 32AIMP,Severe
train_id_6026,7/22/2016,AT 0671 ,AMS,NDR,7/22/2016 19:20,2016-07-22 22.25.00,ATA,TU 32AIMM,Severe
train_id_6027,7/22/2016,UG 0402 ,TUN,DJE,7/22/2016 20:15,2016-07-22 21.05.00,ATA,TU 31AIMJ,Severe
train_id_6028,7/23/2016,TU 0338 ,TUN,ALG,7/23/2016 7:30,2016-07-23 08.50.00,ATA,TU 320IMU,Severe
train_id_6029,7/23/2016,TU 0711 ,NDR,CMN,7/23/2016 10:00,2016-07-23 11.10.00,ATA,TU 320IMR,Common
train_id_6030,7/23/2016,TU 0712 ,CMN,TUN,7/23/2016 10:35,2016-07-23 13.00.00,ATA,TU 320IMR,Severe
train_id_6031,7/23/2016,TU 0462 ,MIR,LYS,7/23/2016 5:30,2016-07-23 07.35.00,ATA,TU 736IOP,ONTIME
train_id_6032,7/23/2016,TU 9004 ,TUN,DJE,7/23/2016 5:35,2016-07-23 06.15.00,ATA,TU 32AIML,ONTIME
train_id_6033,7/23/2016,TU 9004 ,DJE,NBE,7/23/2016 6:30,2016-07-23 07.15.00,ATA,TU 32AIML,ONTIME
train_id_6034,7/23/2016,TU 0250 ,MIR,NCE,7/23/2016 5:55,2016-07-23 07.35.00,ATA,TU 736IOR,ONTIME
train_id_6035,7/23/2016,TU 0540 ,NBE,DUS,7/23/2016 6:50,2016-07-23 09.40.00,ATA,TU 736ION,Common
train_id_6036,7/23/2016,TU 0997 ,NCE,TUN,7/23/2016 10:15,2016-07-23 11.50.00,ATA,TU 320IMV,Common
train_id_6037,7/23/2016,UG 1311 ,CDG,TUN,7/23/2016 10:20,2016-07-23 12.35.00,DEL,TU CR9ISA,ONTIME
train_id_6038,7/23/2016,UG 0008 ,TUN,DJE,7/23/2016 21:05,2016-07-23 21.50.00,ATA,TU 736IOK,ONTIME
train_id_6039,7/23/2016,UG 0009 ,DJE,TUN,7/23/2016 22:45,2016-07-23 23.30.00,ATA,TU 736IOK,ONTIME
train_id_6040,7/22/2016,UG 0500 ,TUN,MIR,7/22/2016 21:45,2016-07-22 22.15.00,DEL,TU CR9ISA,ONTIME
train_id_6041,7/23/2016,TU 0756 ,TUN,MXP,7/23/2016 12:30,2016-07-23 14.15.00,ATA,TU 32AIMD,Medium
train_id_6042,7/23/2016,TU 0719 ,ORY,TUN,7/23/2016 12:40,2016-07-23 15.05.00,ATA,TU 32AIMI,Medium
train_id_6043,7/23/2016,AT 0694 ,NDR,FRA,7/23/2016 14:05,2016-07-23 17.05.00,ATA,TU 32AIMM,Severe
train_id_6044,7/23/2016,TU 0216 ,TUN,IST,7/23/2016 15:55,2016-07-23 18.30.00,ATA,TU 32AIMI,Severe
train_id_6045,7/23/2016,TU 0708 ,TUN,ORN,7/23/2016 13:20,2016-07-23 15.05.00,ATA,TU 31BIMO,Common
train_id_6046,7/23/2016,TU 0400 ,NIM,TUN,7/23/2016 19:45,2016-07-23 23.30.00,ATA,TU 320IMW,Severe
train_id_6047,7/23/2016,UG 1850 ,TUN,CPH,7/23/2016 18:00,2016-07-23 20.50.00,ATA,TU 736IOM,Severe
train_id_6048,7/23/2016,TU 0268 ,NBE,SVO,7/23/2016 21:00,2016-07-24 00.50.00,ATA,TU 32AIML,Severe
train_id_6049,7/23/2016,TU 0397 ,TUN,ABJ,7/23/2016 16:30,2016-07-23 21.50.00,ATA,TU 320IMS,Medium
train_id_6050,7/23/2016,TU 0929 ,MRS,TUN,7/23/2016 20:15,2016-07-23 21.50.00,ATA,TU 320IMU,Medium
train_id_6051,7/23/2016,TU 0999 ,NCE,TUN,7/23/2016 16:35,2016-07-23 18.10.00,ATA,TU 32AIMG,Medium
train_id_6052,7/23/2016,TU 0851 ,LYS,TUN,7/23/2016 16:00,2016-07-23 17.55.00,ATA,TU 320IMW,Severe
train_id_6053,7/23/2016,UG 1850 ,CPH,ARN,7/23/2016 21:30,2016-07-23 22.20.00,ATA,TU 736IOM,Severe
train_id_6054,7/23/2016,TU 0215 ,IST,TUN,7/23/2016 23:25,2016-07-24 02.15.00,ATA,TU 32AIMG,Medium
train_id_6055,7/24/2016,TU 0714 ,JED,TUN,7/24/2016 0:30,2016-07-24 05.25.00,ATA,TU 332IFM,Severe
train_id_6056,7/24/2016,TU 9000 ,MIR,DJE,7/24/2016 3:25,2016-07-24 04.10.00,ATA,TU 736IOP,ONTIME
train_id_6057,7/23/2016,UG 1851 ,ARN,TUN,7/23/2016 23:05,2016-07-24 02.00.00,ATA,TU 736IOM,Severe
train_id_6058,7/24/2016,UG 1500 ,TUN,CDG,7/24/2016 0:15,2016-07-24 02.40.00,ATA,TU 736IOK,ONTIME
train_id_6059,7/24/2016,TU 0711 ,TUN,CMN,7/24/2016 7:00,2016-07-24 09.40.00,ATA,TU 320IMW,Severe
train_id_6060,7/24/2016,TU 9008 ,MIR,DJE,7/24/2016 3:40,2016-07-24 04.25.00,ATA,TU 736IOR,ONTIME
train_id_6061,7/24/2016,UG 1311 ,CDG,TUN,7/24/2016 3:10,2016-07-24 05.40.00,ATA,TU 736IOK,Severe
train_id_6062,7/24/2016,TU 0700 ,TUN,GVA,7/24/2016 13:25,2016-07-24 15.20.00,ATA,TU 320IMT,Severe
train_id_6063,7/24/2016,TU 0999 ,NCE,TUN,7/24/2016 16:35,2016-07-24 18.05.00,ATA,TU 320IMW,Severe
train_id_6064,7/24/2016,TU 0853 ,FCO,TUN,7/24/2016 16:50,2016-07-24 18.05.00,ATA,TU 736IOK,Severe
train_id_6065,7/24/2016,AT 0625 ,ORY,OUD,7/24/2016 11:55,2016-07-24 14.30.00,ATA,TU 32AIMN,Severe
train_id_6066,7/24/2016,TU 9178 ,DJE,TUN,7/24/2016 14:50,2016-07-24 15.40.00,ATA,TU 736IOK,ONTIME
train_id_6067,7/24/2016,TU 0642 ,TUN,VIE,7/24/2016 13:45,2016-07-24 16.00.00,ATA,TU 31AIMK,Common
train_id_6068,7/24/2016,TU 0705 ,TUN,CMN,7/24/2016 15:55,2016-07-24 18.40.00,ATA,TU 32AIMG,Severe
train_id_6069,7/24/2016,TU 0903 ,MRS,TUN,7/24/2016 13:50,2016-07-24 15.25.00,ATA,TU 320IMR,Common
train_id_6070,7/24/2016,TU 0563 ,TUN,NKC,7/24/2016 18:45,2016-07-24 23.40.00,ATA,TU 320IMU,Severe
train_id_6071,7/24/2016,TU 0606 ,TUN,MAD,7/24/2016 14:30,2016-07-24 16.35.00,ATA,TU 31BIMO,ONTIME
train_id_6072,7/24/2016,TU 0851 ,LYS,TUN,7/24/2016 16:00,2016-07-24 17.55.00,ATA,TU 320IMS,Severe
train_id_6073,7/24/2016,TU 0463 ,LYS,MIR,7/24/2016 14:40,2016-07-24 16.40.00,ATA,TU 31AIMJ,Common
train_id_6074,7/24/2016,TU 0607 ,MAD,TUN,7/24/2016 17:25,2016-07-24 19.30.00,ATA,TU 31BIMO,Medium
train_id_6075,7/24/2016,AT 0606 ,OUD,MRS,7/24/2016 16:40,2016-07-24 18.35.00,ATA,TU 32AIMP,ONTIME
train_id_6076,7/24/2016,TU 0643 ,VIE,TUN,7/24/2016 16:50,2016-07-24 19.00.00,ATA,TU 31AIMK,Common
train_id_6077,7/24/2016,TU 7455 ,CDG,DJE,7/24/2016 16:45,2016-07-24 19.40.00,ATA,TU 736IOP,Medium
train_id_6078,7/24/2016,TU 0723 ,ORY,TUN,7/24/2016 17:50,2016-07-24 20.15.00,ATA,TU 332IFN,Common
train_id_6079,7/25/2016,TU 0362 ,TUN,BLQ,7/25/2016 8:55,2016-07-25 10.30.00,ATA,TU 320IMW,Severe
train_id_6080,7/25/2016,TU 0634 ,TUN,ORY,7/25/2016 7:20,2016-07-25 09.40.00,ATA,TU 32AIML,Common
train_id_6081,7/25/2016,TU 0996 ,TUN,NCE,7/25/2016 7:50,2016-07-25 09.20.00,ATA,TU 320IMT,Common
train_id_6082,7/25/2016,TU 0752 ,TUN,FCO,7/25/2016 8:00,2016-07-25 09.20.00,ATA,TU 31BIMO,Common
train_id_6083,7/25/2016,TU 0514 ,TUN,BCN,7/25/2016 8:05,2016-07-25 09.50.00,ATA,TU 32AIMD,Medium
train_id_6084,7/25/2016,TU 0931 ,MRS,TUN,7/25/2016 8:50,2016-07-25 10.25.00,ATA,TU 32AIMG,ONTIME
train_id_6085,7/25/2016,TU 0472 ,TUN,VCE,7/25/2016 8:50,2016-07-25 10.35.00,ATA,TU 31BIMQ,Medium
train_id_6086,7/25/2016,TU 0515 ,BCN,TUN,7/25/2016 10:40,2016-07-25 12.10.00,ATA,TU 32AIMD,Medium
train_id_6087,7/25/2016,AT 0624 ,OUD,ORY,7/25/2016 8:20,2016-07-25 11.00.00,ATA,TU 32AIMN,Common
train_id_6088,7/25/2016,TU 0339 ,ALG,TUN,7/25/2016 9:50,2016-07-25 11.00.00,ATA,TU 320IMW,Common
train_id_6089,7/25/2016,TU 0717 ,ORY,TUN,7/25/2016 10:15,2016-07-25 12.40.00,ATA,TU 332IFM,Common
train_id_6090,7/25/2016,TU 0555 ,SXB,DJE,7/25/2016 10:00,2016-07-25 12.40.00,ATA,TU 736IOR,ONTIME
train_id_6091,7/25/2016,AT 0621 ,AMS,AHU,7/25/2016 11:00,2016-07-25 14.10.00,ATA,TU 32AIMP,Common
train_id_6092,7/25/2016,TU 0712 ,CMN,TUN,7/25/2016 10:35,2016-07-25 13.00.00,ATA,TU 32AIMF,Severe
train_id_6093,7/25/2016,TU 0473 ,VCE,TUN,7/25/2016 11:30,2016-07-25 13.10.00,ATA,TU 31BIMQ,Common
train_id_6094,7/25/2016,TU 0790 ,TUN,LGW,7/25/2016 12:30,2016-07-25 15.10.00,ATA,TU 320IMT,Common
train_id_6095,7/25/2016,TU 0282 ,TUN,TLS,7/25/2016 13:20,2016-07-25 15.15.00,ATA,TU 320IMU,Common
train_id_6096,7/25/2016,TU 0721 ,ORY,TUN,7/25/2016 15:45,2016-07-25 18.10.00,ATA,TU 32AIMF,Severe
train_id_6097,7/25/2016,TU 0695 ,MRS,DJE,7/25/2016 13:40,2016-07-25 15.40.00,ATA,TU 736IOP,ONTIME
train_id_6098,7/25/2016,AT 0688 ,OUD,BRU,7/25/2016 15:25,2016-07-25 18.20.00,ATA,TU 32AIMN,Medium
train_id_6099,7/25/2016,TU 0374 ,TUN,ALG,7/25/2016 13:45,2016-07-25 15.05.00,ATA,TU 320IMR,Common
train_id_6100,7/25/2016,TU 0251 ,NCE,MIR,7/25/2016 14:30,2016-07-25 16.10.00,ATA,TU 31AIMJ,ONTIME
train_id_6101,7/25/2016,TU 0214 ,TUN,IST,7/25/2016 20:00,2016-07-25 22.35.00,ATA,TU 32AIMH,Common
train_id_6102,7/25/2016,TU 0217 ,IST,TUN,7/25/2016 20:10,2016-07-25 22.55.00,ATA,TU 320IMV,Common
train_id_6103,7/25/2016,AT 0671 ,AMS,NDR,7/25/2016 19:20,2016-07-25 22.25.00,ATA,TU 32AIMP,Common
train_id_6104,7/26/2016,TU 0634 ,DJE,ORY,7/26/2016 6:05,2016-07-26 08.50.00,ATA,TU 32AIML,Common
train_id_6105,7/26/2016,TU 0602 ,TUN,ZRH,7/26/2016 6:10,2016-07-26 08.15.00,ATA,TU 736IOP,Common
train_id_6106,7/26/2016,TU 0226 ,TUN,BEG,7/26/2016 6:15,2016-07-26 08.25.00,ATA,TU 736IOM,Severe
train_id_6107,7/26/2016,TU 0716 ,TUN,ORY,7/26/2016 6:50,2016-07-26 09.10.00,ATA,TU 32AIMF,ONTIME
train_id_6108,7/26/2016,TU 0248 ,TUN,PRG,7/26/2016 7:10,2016-07-26 09.45.00,ATA,TU 736IOK,Common
train_id_6109,7/26/2016,TU 0813 ,TUN,CAI,7/26/2016 7:05,2016-07-26 10.05.00,ATA,TU 31BIMO,Common
train_id_6110,7/26/2016,TU 0251 ,NCE,MIR,7/26/2016 8:25,2016-07-26 10.05.00,ATA,TU 736ION,Common
train_id_6111,7/26/2016,TU 0514 ,TUN,BCN,7/26/2016 8:05,2016-07-26 09.50.00,ATA,TU 320IMT,Medium
train_id_6112,7/26/2016,TU 0931 ,MRS,TUN,7/26/2016 8:50,2016-07-26 10.25.00,ATA,TU 32AIMG,ONTIME
train_id_6113,7/26/2016,TU 0744 ,TUN,FRA,7/26/2016 8:55,2016-07-26 11.25.00,ATA,TU 320IMR,ONTIME
train_id_6114,7/26/2016,TU 0515 ,BCN,TUN,7/26/2016 10:40,2016-07-26 12.15.00,ATA,TU 320IMT,Common
train_id_6115,7/26/2016,TU 0881 ,AMS,TUN,7/26/2016 9:40,2016-07-26 12.35.00,ATA,TU 32AIMD,Medium
train_id_6116,7/26/2016,TU 0603 ,ZRH,TUN,7/26/2016 9:10,2016-07-26 11.20.00,ATA,TU 736IOP,ONTIME
train_id_6117,7/26/2016,TU 0997 ,NCE,TUN,7/26/2016 10:15,2016-07-26 11.45.00,ATA,TU 32AIMI,Common
train_id_6118,7/26/2016,TU 0753 ,FCO,TUN,7/26/2016 10:20,2016-07-26 11.35.00,ATA,TU 320IMV,Medium
train_id_6119,7/26/2016,TU 0756 ,DJE,TUN,7/26/2016 10:50,2016-07-26 11.40.00,ATA,TU 736IOR,Common
train_id_6120,7/26/2016,TU 0603 ,TUN,DJE,7/26/2016 12:10,2016-07-26 13.05.00,ATA,TU 736IOP,Medium
train_id_6121,7/26/2016,AT 0685 ,AMS,NDR,7/26/2016 11:00,2016-07-26 14.05.00,ATA,TU 32AIMN,Severe
train_id_6122,7/26/2016,TU 0628 ,TUN,BOD,7/26/2016 13:20,2016-07-26 15.30.00,ATA,TU 736IOM,Common
train_id_6123,7/26/2016,TU 0850 ,TUN,LYS,7/26/2016 13:20,2016-07-26 15.10.00,ATA,TU 320IMT,Common
train_id_6124,7/26/2016,TU 0757 ,MXP,TUN,7/26/2016 15:05,2016-07-26 17.00.00,ATA,TU 736IOR,Medium
train_id_6125,7/26/2016,TU 0700 ,TUN,GVA,7/26/2016 13:25,2016-07-26 15.20.00,ATA,TU 31BIMQ,Common
train_id_6126,7/26/2016,TU 0374 ,TUN,ALG,7/26/2016 13:45,2016-07-26 15.05.00,ATA,TU 32AIMI,Common
train_id_6127,7/26/2016,TU 0722 ,TUN,ORY,7/26/2016 13:55,2016-07-26 16.20.00,ATA,TU 332IFN,Common
train_id_6128,7/26/2016,TU 0902 ,TUN,MRS,7/26/2016 13:55,2016-07-26 15.30.00,ATA,TU 32AIMF,Common
train_id_6129,7/26/2016,TU 0852 ,TUN,FCO,7/26/2016 14:25,2016-07-26 15.50.00,ATA,TU 32AIMH,Common
train_id_6130,7/26/2016,TU 0395 ,TUN,BKO,7/26/2016 15:20,2016-07-26 20.05.00,ATA,TU 320IMS,Medium
train_id_6131,7/26/2016,AT 0684 ,NDR,AMS,7/26/2016 15:05,2016-07-26 18.15.00,ATA,TU 32AIMN,Severe
train_id_6132,7/26/2016,TU 0851 ,LYS,TUN,7/26/2016 16:00,2016-07-26 17.55.00,ATA,TU 320IMT,Medium
train_id_6133,7/26/2016,TU 0283 ,TLS,TUN,7/26/2016 16:05,2016-07-26 18.00.00,ATA,TU 320IMV,ONTIME
train_id_6134,7/26/2016,TU 0701 ,GVA,TUN,7/26/2016 16:10,2016-07-26 18.05.00,ATA,TU 31BIMQ,Common
train_id_6135,7/26/2016,TU 0705 ,TUN,CMN,7/26/2016 16:00,2016-07-26 18.40.00,ATA,TU 320IMR,Medium
train_id_6136,7/26/2016,TU 0629 ,BOD,TUN,7/26/2016 16:25,2016-07-26 18.35.00,ATA,TU 736IOM,ONTIME
train_id_6137,7/26/2016,TU 0903 ,MRS,TUN,7/26/2016 16:35,2016-07-26 18.10.00,ATA,TU 32AIMF,ONTIME
train_id_6138,7/26/2016,TU 0999 ,NCE,TUN,7/26/2016 16:40,2016-07-26 18.10.00,ATA,TU 32AIMD,Common
train_id_6139,7/26/2016,TU 0757 ,TUN,DJE,7/26/2016 17:45,2016-07-26 18.40.00,ATA,TU 736IOR,Common
train_id_6140,7/26/2016,AT 0669 ,AMS,OUD,7/26/2016 19:20,2016-07-26 22.35.00,ATA,TU 32AIMN,Severe
train_id_6141,7/27/2016,TU 6140 ,DJE,LJU,7/27/2016 7:00,2016-07-27 09.15.00,ATA,TU 736IOR,ONTIME
train_id_6142,7/27/2016,TU 0996 ,TUN,NCE,7/27/2016 7:50,2016-07-27 09.20.00,ATA,TU 320IMR,ONTIME
train_id_6143,7/27/2016,UG 0003 ,DJE,TUN,7/27/2016 8:00,2016-07-27 08.45.00,ATA,TU 736IOM,ONTIME
train_id_6144,7/27/2016,TU 0283 ,TLS,TUN,7/27/2016 9:35,2016-07-27 11.30.00,ATA,TU 736ION,Severe
train_id_6145,7/27/2016,UG 1300 ,TUN,MLA,7/27/2016 9:30,2016-07-27 10.30.00,ATA,TU 736IOM,Common
train_id_6146,7/27/2016,TU 0635 ,ORY,DJE,7/27/2016 9:50,2016-07-27 12.35.00,ATA,TU 32AIML,Common
train_id_6147,7/27/2016,AT 0627 ,BRU,AHU,7/27/2016 10:00,2016-07-27 12.50.00,ATA,TU 32AIMM,Common
train_id_6148,7/27/2016,TU 0902 ,TUN,MRS,7/27/2016 11:25,2016-07-27 13.00.00,ATA,TU 32AIMG,Common
train_id_6149,7/27/2016,TU 0515 ,BCN,TUN,7/27/2016 10:40,2016-07-27 12.15.00,ATA,TU 320IMS,Medium
train_id_6150,7/27/2016,UG 0008 ,TUN,DJE,7/27/2016 14:15,2016-07-27 15.15.00,ATA,TU 31AIMK,Severe
train_id_6151,7/28/2016,TU 0463 ,LYS,MIR,7/28/2016 9:50,2016-07-28 11.55.00,ATA,TU 32AIML,Severe
train_id_6152,7/28/2016,TU 0997 ,NCE,TUN,7/28/2016 10:10,2016-07-28 11.40.00,ATA,TU 320IMT,Common
train_id_6153,7/28/2016,AT 0625 ,ORY,OUD,7/28/2016 11:55,2016-07-28 14.30.00,ATA,TU 32AIMN,Medium
train_id_6154,7/28/2016,TU 0472 ,TUN,VCE,7/28/2016 13:10,2016-07-28 14.55.00,ATA,TU 31BIMO,ONTIME
train_id_6155,7/28/2016,TU 0719 ,ORY,TUN,7/28/2016 12:40,2016-07-28 15.05.00,ATA,TU 32AIMG,Medium
train_id_6156,7/28/2016,TU 0850 ,TUN,LYS,7/28/2016 13:20,2016-07-28 15.10.00,ATA,TU 320IMT,Common
train_id_6157,7/28/2016,TU 0745 ,FRA,TUN,7/28/2016 12:25,2016-07-28 14.50.00,ATA,TU 32AIMH,Medium
train_id_6158,7/28/2016,TU 0700 ,TUN,GVA,7/28/2016 13:10,2016-07-28 15.05.00,ATA,TU 320IMU,Medium
train_id_6159,7/28/2016,TU 0208 ,TUN,NTE,7/28/2016 13:20,2016-07-28 15.45.00,ATA,TU 736ION,Medium
train_id_6160,7/28/2016,TU 0216 ,TUN,IST,7/28/2016 15:55,2016-07-28 18.30.00,ATA,TU 32AIMG,Medium
train_id_6161,7/28/2016,TU 0705 ,TUN,CMN,7/28/2016 16:00,2016-07-28 18.40.00,ATA,TU 32AIMH,Severe
train_id_6162,7/28/2016,TU 0722 ,TUN,ORY,7/28/2016 13:55,2016-07-28 16.20.00,ATA,TU 332IFN,Common
train_id_6163,7/28/2016,TU 0852 ,TUN,FCO,7/28/2016 14:30,2016-07-28 15.50.00,ATA,TU 320IMV,ONTIME
train_id_6164,7/28/2016,TU 0282 ,TUN,TLS,7/28/2016 14:20,2016-07-28 16.15.00,ATA,TU 736IOP,Severe
train_id_6165,7/29/2016,TU 0282 ,TUN,TLS,7/29/2016 6:50,2016-07-29 08.45.00,ATA,TU 32AIMD,Common
train_id_6166,7/29/2016,TU 0283 ,TLS,TUN,7/29/2016 9:35,2016-07-29 11.30.00,ATA,TU 32AIMD,Common
train_id_6167,7/28/2016,TU 0209 ,NTE,TUN,7/28/2016 16:30,2016-07-28 18.50.00,ATA,TU 736ION,Medium
train_id_6168,7/28/2016,TU 0929 ,MRS,TUN,7/28/2016 18:40,2016-07-28 20.15.00,ATA,TU 736IOK,Severe
train_id_6169,7/29/2016,TU 0714 ,JED,TUN,7/29/2016 0:30,2016-07-29 05.25.00,ATA,TU 320IMV,Severe
train_id_6170,7/28/2016,TU 0398 ,ABJ,TUN,7/28/2016 22:40,2016-07-29 03.55.00,ATA,TU 320IMR,ONTIME
train_id_6171,7/28/2016,TU 0397 ,OUA,ABJ,7/28/2016 20:25,2016-07-28 21.50.00,ATA,TU 320IMR,ONTIME
train_id_6172,7/29/2016,TU 6152 ,MIR,BUD,7/29/2016 4:00,2016-07-29 06.20.00,ATA,TU 32AIML,Common
train_id_6173,1/4/2016,TU 0527 ,DUS,TUN,1/4/2016 11:55,2016-01-04 14.35.00,ATA,TU 32AIMN,Medium
train_id_6174,1/14/2016,TU 0850 ,TUN,LYS,1/14/2016 12:15,2016-01-14 14.05.00,ATA,TU 736IOL,Common
train_id_6175,1/17/2016,TU 0362 ,TUN,BLQ,1/17/2016 13:35,2016-01-17 15.10.00,ATA,TU 31AIMK,Common
train_id_6176,1/23/2016,TU 0680 ,MIR,MRS,1/23/2016 7:00,2016-01-23 08.45.00,ATA,TU 736IOR,Common
train_id_6177,1/23/2016,TU 0996 ,TUN,NCE,1/23/2016 7:45,2016-01-23 09.15.00,ATA,TU 320IMW,ONTIME
train_id_6178,1/23/2016,TU 0648 ,NBE,FRA,1/23/2016 15:50,2016-01-23 18.30.00,ATA,TU 736IOQ,Medium
train_id_6179,1/23/2016,TU 0649 ,NBE,DJE,1/23/2016 22:40,2016-01-23 23.30.00,ATA,TU 736IOQ,ONTIME
train_id_6180,1/23/2016,TU 0649 ,FRA,NBE,1/23/2016 19:20,2016-01-23 21.50.00,ATA,TU 736IOQ,Medium
train_id_6181,1/27/2016,TU 0338 ,TUN,ALG,1/27/2016 14:30,2016-01-27 15.50.00,ATA,TU 320IMS,ONTIME
train_id_6182,2/2/2016,TU 0790 ,TUN,LHR,2/2/2016 12:45,2016-02-02 15.50.00,ATA,TU 32AIMF,ONTIME
train_id_6183,2/8/2016,TU 0514 ,TUN,BCN,2/8/2016 7:15,2016-02-08 09.00.00,ATA,TU 32AIMF,ONTIME
train_id_6184,2/21/2016,TU 0363 ,BLQ,TUN,2/21/2016 15:25,2016-02-21 17.00.00,ATA,TU 31BIMQ,Common
