ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_412,4/25/2016,TU 0721 ,ORY,TUN,4/25/2016 15:45,2016-04-25 18.10.00,ATA,TU 320IMU,16
train_id_413,7/4/2016,TU 0753 ,FCO,TUN,7/4/2016 10:20,2016-07-04 11.35.00,ATA,TU 31BIMQ,0
train_id_414,7/9/2016,TU 0552 ,NBE,HAM,7/9/2016 6:40,2016-07-09 09.35.00,ATA,TU 32AIMI,0
train_id_415,7/9/2016,TU 0930 ,TUN,MRS,7/9/2016 6:25,2016-07-09 08.00.00,ATA,TU 32AIMD,11
train_id_416,7/9/2016,TU 0716 ,TUN,ORY,7/9/2016 6:50,2016-07-09 09.10.00,ATA,TU 32AIML,0
train_id_417,7/9/2016,TU 0540 ,NBE,DUS,7/9/2016 6:50,2016-07-09 09.40.00,ATA,TU 736IOR,6
train_id_418,7/9/2016,TU 0744 ,TUN,TUN,7/9/2016 7:05,2016-07-09 09.40.00,RTR,TU 320IMR,3
train_id_419,7/9/2016,AT 0670 ,NDR,AMS,7/9/2016 6:00,2016-07-09 09.10.00,ATA,TU 32AIMP,102
train_id_420,7/9/2016,AT 0668 ,OUD,AMS,7/9/2016 6:45,2016-07-09 10.00.00,ATA,TU 32AIMN,4
train_id_421,7/17/2016,TU 0363 ,BLQ,TUN,7/17/2016 11:00,2016-07-17 12.25.00,ATA,TU 32AIML,25
train_id_422,7/18/2016,TU 8300 ,DJE,FRA,7/18/2016 5:35,2016-07-18 08.35.00,ATA,TU 736IOL,25
train_id_423,7/20/2016,TU 0929 ,MRS,TUN,7/20/2016 18:40,2016-07-20 20.15.00,ATA,TU 31BIMO,0
train_id_424,7/25/2016,TU 0430 ,DJE,LYS,7/25/2016 13:40,2016-07-25 16.00.00,ATA,TU 736IOR,0
train_id_425,7/26/2016,TU 0998 ,TUN,NCE,7/26/2016 14:15,2016-07-26 15.45.00,ATA,TU 32AIMD,22
train_id_426,7/28/2016,TU 9007 ,TUN,DJE,7/28/2016 4:10,2016-07-28 05.00.00,ATA,TU 31AIMK,0
train_id_427,7/29/2016,TU 0396 ,NKC,TUN,7/29/2016 4:19,2016-07-29 08.34.00,ATA,TU 320IMW,141
train_id_428,7/30/2016,TU 0851 ,LYS,TUN,7/30/2016 16:00,2016-07-30 17.55.00,ATA,TU 32AIMF,143
train_id_429,7/30/2016,TU 0999 ,NCE,TUN,7/30/2016 16:35,2016-07-30 18.10.00,ATA,TU 32AIMG,108
train_id_430,7/31/2016,TU 0852 ,TUN,FCO,7/31/2016 14:25,2016-07-31 15.50.00,ATA,TU 31BIMO,12
train_id_431,8/1/2016,TU 0751 ,LYS,TUN,8/1/2016 10:40,2016-08-01 12.35.00,ATA,TU 32AIMG,25
train_id_432,8/1/2016,TU 0789 ,BRU,TUN,8/1/2016 11:00,2016-08-01 13.40.00,ATA,TU 32AIMD,17
train_id_433,8/2/2016,TU 0375 ,ALG,TUN,8/2/2016 16:05,2016-08-02 17.15.00,ATA,TU 332IFM,125
train_id_434,8/2/2016,TU 0396 ,BKO,DKR,8/2/2016 20:55,2016-08-02 22.35.00,ATA,TU 320IMT,40
train_id_435,8/3/2016,TU 0375 ,ALG,TUN,8/3/2016 16:05,2016-08-03 17.15.00,ATA,TU 320IMT,105
train_id_436,8/4/2016,TU 0634 ,DJE,ORY,8/4/2016 6:05,2016-08-04 08.50.00,ATA,TU 31AIMK,0
train_id_437,8/5/2016,TU 0628 ,TUN,BOD,8/5/2016 7:15,2016-08-05 09.25.00,ATA,TU 736IOL,39
train_id_438,8/5/2016,TU 6548 ,HAM,SXF,8/5/2016 10:15,2016-08-05 11.05.00,ATA,TU 32AIMD,55
train_id_439,8/5/2016,TU 6549 ,SXF,TUN,8/5/2016 11:55,2016-08-05 14.40.00,ATA,TU 32AIMD,161
train_id_440,8/6/2016,TU 0603 ,ZRH,TUN,8/6/2016 9:10,2016-08-06 11.20.00,ATA,TU 736ION,0
train_id_441,8/7/2016,TU 0744 ,TUN,FRA,8/7/2016 6:55,2016-08-07 09.30.00,ATA,TU 320IMS,29
train_id_442,8/7/2016,TU 0338 ,TUN,ALG,8/7/2016 7:30,2016-08-07 08.50.00,ATA,TU 320IMR,0
train_id_443,8/7/2016,TU 0628 ,TUN,BOD,8/7/2016 7:15,2016-08-07 09.20.00,ATA,TU 31BIMQ,20
train_id_444,8/7/2016,TU 0716 ,TUN,ORY,8/7/2016 6:50,2016-08-07 09.10.00,ATA,TU 332IFN,49
train_id_445,8/7/2016,TU 0788 ,TUN,BRU,8/7/2016 7:30,2016-08-07 10.05.00,ATA,TU 32AIML,15
train_id_446,8/7/2016,TU 0463 ,LYS,MIR,8/7/2016 14:40,2016-08-07 16.40.00,ATA,TU 31AIMJ,30
train_id_447,8/7/2016,UG 1301 ,MLA,TUN,8/7/2016 16:45,2016-08-07 17.45.00,ATA,TU 736IOL,29
train_id_448,8/7/2016,TU 0724 ,TUN,ORY,8/7/2016 18:20,2016-08-07 20.40.00,ATA,TU 320IMV,20
train_id_449,8/7/2016,TU 9178 ,DJE,TUN,8/7/2016 22:10,2016-08-07 23.05.00,ATA,TU 736IOK,0
train_id_450,8/9/2016,TU 0752 ,TUN,FCO,8/9/2016 7:55,2016-08-09 09.20.00,ATA,TU 320IMU,0
train_id_451,8/9/2016,TU 0701 ,GVA,TUN,8/9/2016 16:10,2016-08-09 18.05.00,ATA,TU 320IMS,41
train_id_452,8/9/2016,AT 0626 ,AHU,BRU,8/9/2016 14:30,2016-08-09 17.40.00,ATA,TU 32AIML,100
train_id_453,8/9/2016,TU 0721 ,ORY,TUN,8/9/2016 15:45,2016-08-09 18.10.00,ATA,TU 320IMU,25
train_id_454,8/9/2016,TU 0216 ,TUN,IST,8/9/2016 15:55,2016-08-09 18.30.00,ATA,TU 32AIMM,19
train_id_455,8/14/2016,TU 0722 ,TUN,ORY,8/14/2016 14:30,2016-08-14 16.50.00,ATA,TU 32AIMI,26
train_id_456,8/15/2016,TU 8300 ,DJE,FRA,8/15/2016 5:35,2016-08-15 08.35.00,ATA,TU 736IOK,21
train_id_457,8/15/2016,TU 0725 ,ORY,TUN,8/15/2016 6:00,2016-08-15 08.25.00,ATA,TU 320IMR,8
train_id_458,8/15/2016,TU 0634 ,DJE,ORY,8/15/2016 6:05,2016-08-15 08.50.00,ATA,TU 31AIMK,0
train_id_459,8/15/2016,TU 0930 ,TUN,MRS,8/15/2016 6:25,2016-08-15 08.00.00,ATA,TU 32AIMF,0
train_id_460,8/15/2016,TU 0554 ,DJE,SXB,8/15/2016 6:30,2016-08-15 09.15.00,ATA,TU 736IOM,0
train_id_461,8/15/2016,TU 0526 ,TUN,TUN,8/15/2016 6:25,2016-08-15 09.10.00,RTR,TU 736IOL,17
train_id_462,8/15/2016,AT 0678 ,NDR,BRU,8/15/2016 6:20,2016-08-15 09.10.00,ATA,TU 32AIMM,0
train_id_463,8/16/2016,TU 0788 ,TUN,BRU,8/16/2016 7:30,2016-08-16 10.05.00,ATA,TU 320IMV,15
train_id_464,8/16/2016,TU 0813 ,TUN,CAI,8/16/2016 7:05,2016-08-16 10.05.00,ATA,TU 320IMW,39
train_id_465,8/18/2016,AT 0620 ,AHU,AMS,8/18/2016 8:30,2016-08-18 11.45.00,ATA,TU 32AIMM,155
train_id_466,8/19/2016,TU 0931 ,MRS,TUN,8/19/2016 8:50,2016-08-19 10.25.00,ATA,TU 32AIMF,36
train_id_467,8/19/2016,TU 0996 ,TUN,NCE,8/19/2016 7:50,2016-08-19 09.20.00,ATA,TU 320IMS,18
train_id_468,8/20/2016,TU 2508 ,DJE,CDG,8/20/2016 12:15,2016-08-20 15.05.00,ATA,TU 736IOM,0
train_id_469,8/20/2016,TU 0791 ,LHR,TUN,8/20/2016 16:55,2016-08-20 19.50.00,ATA,TU 32AIML,40
train_id_470,8/20/2016,TU 0647 ,FRA,NBE,8/20/2016 17:45,2016-08-20 20.10.00,ATA,TU 32AIMF,0
train_id_471,8/20/2016,TU 3428 ,TUN,CDG,8/20/2016 17:40,2016-08-20 20.05.00,ATA,TU 736IOR,40
train_id_472,8/20/2016,TU 2800 ,MIR,NCE,8/20/2016 18:05,2016-08-20 19.50.00,ATA,TU 736ION,0
train_id_473,8/24/2016,TU 0847 ,TUN,BEY,8/24/2016 5:40,2016-08-24 08.50.00,ATA,TU 320IMS,22
train_id_474,8/24/2016,TU 0725 ,ORY,TUN,8/24/2016 6:00,2016-08-24 08.25.00,ATA,TU 320IMV,7
train_id_475,8/24/2016,TU 0634 ,DJE,ORY,8/24/2016 6:05,2016-08-24 08.50.00,ATA,TU 31AIMJ,0
train_id_476,8/24/2016,AT 0678 ,NDR,BRU,8/24/2016 6:10,2016-08-24 09.00.00,ATA,TU 32AIMM,0
train_id_477,8/24/2016,TU 0930 ,TUN,MRS,8/24/2016 6:25,2016-08-24 08.00.00,ATA,TU 32AIMI,5
train_id_478,8/24/2016,TU 0282 ,TUN,TLS,8/24/2016 6:50,2016-08-24 08.45.00,ATA,TU 320IMU,33
train_id_479,8/24/2016,TU 6140 ,DJE,LJU,8/24/2016 7:00,2016-08-24 09.15.00,ATA,TU 736IOL,0
train_id_480,8/24/2016,TU 0716 ,TUN,ORY,8/24/2016 6:50,2016-08-24 09.10.00,ATA,5M 343SUN,100
train_id_481,8/24/2016,AT 0670 ,NDR,AMS,8/24/2016 6:50,2016-08-24 10.00.00,ATA,TU 32AIMP,0
train_id_482,8/24/2016,TU 0526 ,TUN,DUS,8/24/2016 6:25,2016-08-24 09.10.00,ATA,TU 736ION,52
train_id_483,8/24/2016,TU 0711 ,TUN,CMN,8/24/2016 7:00,2016-08-24 09.40.00,ATA,TU 31BIMO,19
train_id_484,8/24/2016,TU 0527 ,DUS,TUN,8/24/2016 10:00,2016-08-24 12.40.00,ATA,TU 736ION,40
train_id_485,8/24/2016,TU 0246 ,TUN,SXB,8/24/2016 13:35,2016-08-24 15.55.00,ATA,TU 736ION,63
train_id_486,8/24/2016,TU 0744 ,TUN,FRA,8/24/2016 7:05,2016-08-24 09.40.00,ATA,TU 32AIMD,18
train_id_487,8/24/2016,TU 3061 ,NCE,MIR,8/24/2016 7:40,2016-08-24 09.20.00,ATA,TU 31AIMK,0
train_id_488,8/26/2016,TU 3434 ,TUN,MRS,8/26/2016 19:00,2016-08-26 20.35.00,ATA,TU 320IMS,26
train_id_489,8/27/2016,TU 0553 ,HAM,NBE,8/27/2016 10:25,2016-08-27 13.20.00,ATA,TU 320IMR,10
train_id_490,8/27/2016,TU 0719 ,ORY,TUN,8/27/2016 12:40,2016-08-27 15.05.00,ATA,TU 320IMW,110
train_id_491,4/9/2016,TU 0789 ,BRU,TUN,4/9/2016 11:00,2016-04-09 13.35.00,ATA,TU 320IMS,0
train_id_492,4/9/2016,TU 0646 ,NBE,FRA,4/9/2016 14:10,2016-04-09 16.45.00,ATA,TU 736IOR,0
train_id_493,4/9/2016,TU 0726 ,MIR,OST,4/9/2016 14:35,2016-04-09 17.35.00,ATA,TU 32AIMN,0
train_id_494,4/9/2016,TU 0813 ,TUN,CAI,4/9/2016 14:35,2016-04-09 17.35.00,ATA,TU 31BIMO,0
train_id_495,4/9/2016,TU 0722 ,TUN,ORY,4/9/2016 14:30,2016-04-09 16.50.00,ATA,TU 320IMS,11
train_id_496,4/9/2016,TU 0283 ,TLS,TUN,4/9/2016 14:50,2016-04-09 16.45.00,ATA,TU 320IMU,7
train_id_497,4/9/2016,TU 0757 ,MXP,TUN,4/9/2016 15:05,2016-04-09 16.55.00,ATA,TU 320IMT,6
train_id_498,4/9/2016,TU 0721 ,ORY,TUN,4/9/2016 14:55,2016-04-09 17.20.00,ATA,TU 332IFM,27
train_id_499,4/9/2016,TU 6031 ,SFA,JED,4/9/2016 19:30,2016-04-09 23.50.00,ATA,TU 320IMW,0
