ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_1010,8/6/2016,TU 0400 ,ABJ,TUN,8/6/2016 22:40,2016-08-07 03.55.00,ATA,TU 320IMR,11
train_id_1011,8/13/2016,TU 0726 ,DJE,MIR,8/13/2016 4:35,2016-08-13 05.15.00,ATA,TU 32AIMI,5
train_id_1012,8/13/2016,TU 4750 ,DJE,VIE,8/13/2016 5:00,2016-08-13 07.40.00,ATA,TU 736IOM,0
train_id_1013,8/16/2016,TU 0251 ,NCE,MIR,8/16/2016 8:25,2016-08-16 10.05.00,ATA,TU 736IOR,0
train_id_1014,8/16/2016,TU 0642 ,TUN,VIE,8/16/2016 8:15,2016-08-16 10.30.00,ATA,TU 32AIMH,10
train_id_1015,8/24/2016,TU 3041 ,NCE,MIR,8/24/2016 22:20,2016-08-25 00.00.00,ATA,TU 32AIMG,0
train_id_1016,8/24/2016,TU 3093 ,CDG,DJE,8/24/2016 23:55,2016-08-25 02.40.00,ATA,TU 736IOP,0
train_id_1017,8/24/2016,TU 3036 ,TUN,CDG,8/24/2016 23:15,2016-08-25 01.40.00,ATA,5M 343SUN,35
train_id_1018,4/15/2016,TU 0543 ,MUC,TUN,4/15/2016 16:10,2016-04-15 18.25.00,ATA,TU 32AIMI,0
train_id_1019,4/15/2016,TU 0851 ,LYS,TUN,4/15/2016 16:25,2016-04-15 18.20.00,ATA,TU 31AIMK,15
train_id_1020,4/15/2016,TU 0999 ,NCE,TUN,4/15/2016 16:35,2016-04-15 18.10.00,ATA,TU 320IMT,5
train_id_1021,4/15/2016,TU 0705 ,TUN,CMN,4/15/2016 16:10,2016-04-15 18.55.00,ATA,TU 32AIML,38
train_id_1022,4/15/2016,TU 0375 ,ALG,TUN,4/15/2016 16:05,2016-04-15 17.15.00,ATA,TU 332IFN,70
train_id_1023,4/15/2016,TU 0247 ,SXB,TUN,4/15/2016 16:50,2016-04-15 19.05.00,ATA,TU 736IOQ,5
train_id_1024,4/15/2016,TU 0607 ,MAD,TUN,4/15/2016 17:25,2016-04-15 19.30.00,ATA,TU 31BIMQ,10
train_id_1025,4/15/2016,TU 0649 ,FRA,DJE,4/15/2016 17:00,2016-04-15 19.50.00,ATA,TU 736IOR,0
train_id_1026,4/15/2016,TU 3441 ,ORY,MIR,4/15/2016 14:20,2016-04-15 16.55.00,ATA,TU 736IOK,1738
train_id_1027,4/15/2016,TU 0724 ,TUN,ORY,4/15/2016 18:20,2016-04-15 20.40.00,ATA,TU 32AIMF,50
train_id_1028,4/15/2016,TU 0735 ,ORY,DJE,4/15/2016 17:10,2016-04-15 19.55.00,ATA,TU 32AIMN,0
train_id_1029,4/16/2016,TU 0714 ,JED,TUN,4/16/2016 0:30,2016-04-16 05.25.00,ATA,TU 332IFN,85
train_id_1030,4/16/2016,TU 0726 ,MIR,CRL,4/16/2016 6:10,2016-04-16 09.00.00,ATA,TU 32AIMN,6
train_id_1031,4/16/2016,TU 0553 ,HAM,NBE,4/16/2016 10:25,2016-04-16 13.20.00,ATA,TU 32AIMI,248
train_id_1032,4/16/2016,TU 0552 ,NBE,HAM,4/16/2016 6:40,2016-04-16 09.35.00,ATA,TU 32AIMI,245
train_id_1033,4/16/2016,TU 0463 ,LYS,MIR,4/16/2016 8:20,2016-04-16 10.25.00,ATA,TU 320IMR,0
train_id_1034,4/16/2016,TU 0595 ,MUC,NBE,4/16/2016 8:25,2016-04-16 10.40.00,ATA,TU 32AIML,9
train_id_1035,4/16/2016,TU 9029 ,NBE,TUN,4/16/2016 16:35,2016-04-16 17.05.00,ATA,TU 32AIMI,0
train_id_1036,4/16/2016,TU 0931 ,MRS,TUN,4/16/2016 8:50,2016-04-16 10.25.00,ATA,TU 32AIMM,64
train_id_1037,4/16/2016,TU 0717 ,ORY,TUN,4/16/2016 10:15,2016-04-16 12.40.00,ATA,TU 32AIMP,32
train_id_1038,4/16/2016,TU 0751 ,LYS,TUN,4/16/2016 10:40,2016-04-16 12.35.00,ATA,TU 32AIMD,15
train_id_1039,4/16/2016,TU 0851 ,LYS,TUN,4/16/2016 16:00,2016-04-16 17.55.00,ATA,TU 320IMV,0
train_id_1040,4/16/2016,TU 6031 ,TUN,SFA,4/16/2016 18:15,2016-04-16 18.55.00,ATA,TU 320IMW,0
train_id_1041,4/16/2016,TU 0724 ,TUN,ORY,4/16/2016 18:20,2016-04-16 20.40.00,ATA,TU 32AIMM,0
train_id_1042,4/16/2016,TU 0319 ,LIS,TUN,4/16/2016 18:20,2016-04-16 21.00.00,ATA,TU 31BIMQ,0
train_id_1043,4/17/2016,TU 0480 ,DJE,NTE,4/17/2016 5:15,2016-04-17 08.05.00,ATA,TU 736IOQ,220
train_id_1044,4/17/2016,TU 0481 ,NTE,DJE,4/17/2016 8:50,2016-04-17 11.35.00,ATA,TU 736IOQ,214
train_id_1045,4/16/2016,TU 0647 ,FRA,NBE,4/16/2016 17:45,2016-04-16 20.10.00,ATA,TU 736IOQ,6
train_id_1046,4/16/2016,TU 0681 ,MRS,MIR,4/16/2016 19:35,2016-04-16 21.20.00,ATA,TU 31AIMK,0
train_id_1047,4/16/2016,TU 0217 ,IST,TUN,4/16/2016 19:35,2016-04-16 22.20.00,ATA,TU 32AIMF,114
train_id_1048,4/17/2016,TU 0694 ,DJE,MRS,4/17/2016 12:25,2016-04-17 14.25.00,ATA,TU 736IOQ,210
train_id_1049,4/16/2016,TU 0214 ,TUN,IST,4/16/2016 20:00,2016-04-16 22.35.00,ATA,TU 32AIMI,0
train_id_1050,4/16/2016,TU 6031 ,SFA,JED,4/16/2016 19:40,2016-04-16 23.50.00,ATA,TU 320IMW,0
train_id_1051,4/17/2016,TU 6033 ,TUN,JED,4/17/2016 0:50,2016-04-17 05.15.00,ATA,TU 320IMR,0
train_id_1052,4/17/2016,TU 0682 ,DJE,NCE,4/17/2016 6:15,2016-04-17 08.05.00,ATA,TU 736IOR,0
train_id_1053,4/17/2016,TU 0930 ,TUN,MRS,4/17/2016 6:25,2016-04-17 08.00.00,ATA,TU 320IMV,30
train_id_1054,4/17/2016,TU 0716 ,TUN,ORY,4/17/2016 6:50,2016-04-17 09.10.00,ATA,TU 32AIML,14
train_id_1055,4/17/2016,TU 0208 ,TUN,NTE,4/17/2016 7:00,2016-04-17 09.20.00,ATA,TU 31BIMQ,7
train_id_1056,4/17/2016,TU 0711 ,TUN,CMN,4/17/2016 7:00,2016-04-17 09.40.00,ATA,TU 320IMS,9
train_id_1057,4/17/2016,TU 6034 ,JED,TUN,4/17/2016 6:15,2016-04-17 11.15.00,ATA,TU 320IMR,55
train_id_1058,4/17/2016,TU 0744 ,TUN,FRA,4/17/2016 6:55,2016-04-17 09.30.00,ATA,TU 32AIMD,13
train_id_1059,4/17/2016,TU 0628 ,TUN,BOD,4/17/2016 7:15,2016-04-17 09.20.00,ATA,TU 31BIMO,15
train_id_1060,4/17/2016,TU 0856 ,TUN,MXP,4/17/2016 8:00,2016-04-17 09.45.00,ATA,TU 32AIMP,0
train_id_1061,4/17/2016,TU 0752 ,TUN,FCO,4/17/2016 7:55,2016-04-17 09.20.00,ATA,TU 320IMU,0
train_id_1062,4/17/2016,TU 0847 ,TUN,BEY,4/17/2016 7:30,2016-04-17 10.45.00,ATA,TU 32AIMI,27
train_id_1063,4/17/2016,TU 0338 ,TUN,ALG,4/17/2016 7:30,2016-04-17 08.50.00,ATA,TU 332IFM,34
train_id_1064,4/17/2016,TU 0996 ,TUN,NCE,4/17/2016 7:50,2016-04-17 09.20.00,ATA,TU 32AIMF,6
train_id_1065,4/17/2016,TU 0931 ,MRS,TUN,4/17/2016 8:50,2016-04-17 10.25.00,ATA,TU 320IMV,55
train_id_1066,4/17/2016,TU 0788 ,TUN,BRU,4/17/2016 7:30,2016-04-17 10.05.00,ATA,TU 32AIMN,41
train_id_1067,4/17/2016,TU 0362 ,TUN,BLQ,4/17/2016 8:30,2016-04-17 10.10.00,ATA,TU 736IOK,0
train_id_1068,4/17/2016,TU 0441 ,ORY,MIR,4/17/2016 8:25,2016-04-17 10.55.00,ATA,TU 31AIMK,0
train_id_1069,4/17/2016,TU 0514 ,TUN,BCN,4/17/2016 8:05,2016-04-17 09.50.00,ATA,TU 32AIMG,0
train_id_1070,4/17/2016,TU 0750 ,TUN,LYS,4/17/2016 8:00,2016-04-17 09.50.00,ATA,TU 320IMT,47
train_id_1071,4/17/2016,TU 0683 ,NCE,DJE,4/17/2016 8:55,2016-04-17 10.50.00,ATA,TU 736IOR,0
train_id_1072,4/17/2016,TU 0751 ,LYS,TUN,4/17/2016 10:40,2016-04-17 12.35.00,ATA,TU 320IMT,35
train_id_1073,4/17/2016,TU 0431 ,LYS,DJE,4/17/2016 8:30,2016-04-17 10.45.00,ATA,TU 31AIMJ,55
train_id_1074,4/17/2016,TU 0718 ,TUN,ORY,4/17/2016 9:20,2016-04-17 11.40.00,ATA,TU 32AIMM,14
train_id_1075,4/17/2016,TU 0695 ,MRS,DJE,4/17/2016 15:15,2016-04-17 17.15.00,ATA,TU 736IOQ,202
train_id_1076,4/17/2016,TU 0339 ,ALG,TUN,4/17/2016 9:50,2016-04-17 11.00.00,ATA,TU 332IFM,65
train_id_1077,4/17/2016,TU 0753 ,FCO,TUN,4/17/2016 10:20,2016-04-17 11.35.00,ATA,TU 320IMU,0
train_id_1078,4/17/2016,TU 0717 ,ORY,TUN,4/17/2016 10:15,2016-04-17 12.40.00,ATA,TU 32AIML,7
train_id_1079,4/17/2016,TU 0629 ,BOD,TUN,4/17/2016 10:10,2016-04-17 12.10.00,ATA,TU 31BIMO,15
train_id_1080,4/17/2016,TU 0997 ,NCE,TUN,4/17/2016 10:15,2016-04-17 11.45.00,ATA,TU 32AIMF,0
train_id_1081,4/17/2016,TU 0209 ,NTE,TUN,4/17/2016 10:10,2016-04-17 12.25.00,ATA,TU 31BIMQ,19
train_id_1082,4/17/2016,TU 0789 ,BRU,TUN,4/17/2016 11:00,2016-04-17 13.40.00,ATA,TU 32AIMN,37
train_id_1083,4/17/2016,TU 0902 ,TUN,MRS,4/17/2016 11:25,2016-04-17 13.00.00,ATA,TU 320IMW,30
train_id_1084,4/17/2016,TU 7400 ,DJE,CDG,4/17/2016 12:00,2016-04-17 14.50.00,ATA,TU 736IOR,0
train_id_1085,4/17/2016,TU 0756 ,TUN,MXP,4/17/2016 12:30,2016-04-17 14.15.00,ATA,TU 32AIMF,22
train_id_1086,4/17/2016,TU 0283 ,TLS,TUN,4/17/2016 16:05,2016-04-17 17.50.00,ATA,TU 31BIMO,33
train_id_1087,4/17/2016,TU 7401 ,CDG,TLS,4/17/2016 15:35,2016-04-17 16.55.00,ATA,TU 736IOR,0
train_id_1088,4/17/2016,TU 0473 ,VCE,TUN,4/17/2016 15:50,2016-04-17 17.30.00,ATA,TU 32AIMG,0
train_id_1089,4/17/2016,TU 0999 ,NCE,TUN,4/17/2016 16:35,2016-04-17 18.05.00,ATA,TU 32AIMN,115
train_id_1090,4/17/2016,UG 1311 ,CDG,TUN,4/17/2016 17:40,2016-04-17 18.55.00,ATA,TU CR9ISA,0
train_id_1091,4/17/2016,TU 0929 ,MRS,TUN,4/17/2016 18:40,2016-04-17 20.15.00,ATA,TU 32AIMI,32
train_id_1092,4/18/2016,TU 0614 ,BKO,TUN,4/18/2016 1:55,2016-04-18 06.35.00,ATA,TU 320IMW,47
train_id_1093,4/17/2016,TU 0713 ,TUN,JED,4/17/2016 18:55,2016-04-17 23.10.00,ATA,TU 332IFN,21
train_id_1094,4/17/2016,TU 0706 ,CMN,TUN,4/17/2016 19:35,2016-04-17 22.00.00,ATA,TU 32AIMM,20
train_id_1095,4/17/2016,TU 0217 ,IST,TUN,4/17/2016 20:10,2016-04-17 22.55.00,ATA,TU 32AIMP,0
train_id_1096,4/17/2016,TU 9001 ,DJE,TUN,4/17/2016 20:40,2016-04-17 21.30.00,ATA,TU 736IOR,0
train_id_1097,4/18/2016,TU 0930 ,TUN,MRS,4/18/2016 6:25,2016-04-18 08.00.00,ATA,TU 32AIMI,19
train_id_1098,4/18/2016,TU 0788 ,TUN,BRU,4/18/2016 7:30,2016-04-18 10.05.00,ATA,TU 32AIMP,5
train_id_1099,4/18/2016,TU 0931 ,MRS,TUN,4/18/2016 8:50,2016-04-18 10.25.00,ATA,TU 32AIMI,6
train_id_1100,4/18/2016,TU 0555 ,SXB,DJE,4/18/2016 10:00,2016-04-18 12.40.00,ATA,TU 736IOQ,0
train_id_1101,4/18/2016,TU 0635 ,ORY,DJE,4/18/2016 9:50,2016-04-18 12.35.00,ATA,TU 31AIMJ,0
train_id_1102,4/18/2016,TU 0339 ,ALG,TUN,4/18/2016 9:50,2016-04-18 11.00.00,ATA,TU 32AIMM,0
train_id_1103,4/18/2016,TU 0717 ,ORY,TUN,4/18/2016 10:15,2016-04-18 12.40.00,ATA,TU 320IMT,15
train_id_1104,4/18/2016,TU 0997 ,NCE,TUN,4/18/2016 10:15,2016-04-18 11.45.00,ATA,TU 320IMS,0
train_id_1105,4/18/2016,UG 1311 ,CDG,TUN,4/18/2016 11:20,2016-04-18 12.35.00,ATA,TU CR9ISA,0
train_id_1106,4/18/2016,TU 0857 ,MXP,TUN,4/18/2016 10:35,2016-04-18 12.25.00,ATA,TU 32AIMF,0
train_id_1107,4/18/2016,TU 0712 ,CMN,CMN,4/18/2016 10:35,2016-04-18 13.00.00,RTR,TU 32AIMD,10
train_id_1108,4/18/2016,TU 0734 ,DJE,MIR,4/18/2016 13:30,2016-04-18 14.10.00,ATA,TU 31AIMJ,0
train_id_1109,4/18/2016,TU 0430 ,DJE,LYS,4/18/2016 13:40,2016-04-18 16.00.00,ATA,TU 736IOQ,10
train_id_1110,4/18/2016,TU 0903 ,MRS,TUN,4/18/2016 13:50,2016-04-18 15.25.00,ATA,TU 32AIMI,15
train_id_1111,4/18/2016,TU 0374 ,TUN,ALG,4/18/2016 13:45,2016-04-18 15.05.00,ATA,TU 320IMW,22
train_id_1112,4/18/2016,TU 0375 ,ALG,TUN,4/18/2016 16:05,2016-04-18 17.15.00,ATA,TU 320IMW,20
train_id_1113,4/18/2016,TU 0709 ,ORN,TUN,4/18/2016 16:00,2016-04-18 17.40.00,ATA,TU 320IMV,20
train_id_1114,4/18/2016,TU 0928 ,TUN,MRS,4/18/2016 16:15,2016-04-18 17.50.00,ATA,TU 32AIML,41
train_id_1115,4/18/2016,TU 0431 ,LYS,DJE,4/18/2016 16:50,2016-04-18 19.10.00,ATA,TU 736IOQ,15
train_id_1116,4/18/2016,TU 0247 ,SXB,TUN,4/18/2016 16:50,2016-04-18 19.05.00,ATA,TU 736IOK,27
train_id_1117,4/18/2016,TU 0814 ,CAI,TUN,4/18/2016 18:35,2016-04-18 21.50.00,ATA,TU 31BIMO,0
train_id_1118,4/18/2016,TU 0319 ,LIS,TUN,4/18/2016 18:20,2016-04-18 21.00.00,ATA,TU 736IOR,0
train_id_1119,4/18/2016,TU 0929 ,MRS,TUN,4/18/2016 18:40,2016-04-18 20.15.00,ATA,TU 32AIML,19
train_id_1120,4/18/2016,TU 0713 ,TUN,JED,4/18/2016 18:55,2016-04-18 23.10.00,ATA,TU 332IFN,40
train_id_1121,4/18/2016,TU 0217 ,IST,TUN,4/18/2016 20:10,2016-04-18 22.55.00,ATA,TU 320IMT,0
train_id_1122,4/18/2016,TU 0214 ,TUN,IST,4/18/2016 20:00,2016-04-18 22.35.00,ATA,TU 320IMS,0
train_id_1123,4/18/2016,TU 0215 ,IST,TUN,4/18/2016 23:25,2016-04-19 02.15.00,ATA,TU 320IMS,0
train_id_1124,4/19/2016,TU 0813 ,TUN,CAI,4/19/2016 7:05,2016-04-19 10.05.00,ATA,TU 31BIMO,0
train_id_1125,4/19/2016,TU 0716 ,TUN,ORY,4/19/2016 6:50,2016-04-19 09.10.00,ATA,TU 32AIMN,0
train_id_1126,4/19/2016,TU 0338 ,TUN,ALG,4/19/2016 7:30,2016-04-19 08.50.00,ATA,TU 320IMT,0
train_id_1127,4/19/2016,TU 0397 ,OUA,ABJ,4/19/2016 20:25,2016-04-19 21.50.00,ATA,TU 320IMV,3
train_id_1128,4/20/2016,TU 6040 ,JED,TUN,4/20/2016 3:50,2016-04-20 08.30.00,ATA,TU 320IMW,55
train_id_1129,4/20/2016,TU 9000 ,TUN,DJE,4/20/2016 4:55,2016-04-20 05.50.00,ATA,TU 32AIMF,0
train_id_1130,4/20/2016,TU 6040 ,TUN,TOE,4/20/2016 9:20,2016-04-20 10.15.00,ATA,TU 320IMW,117
train_id_1131,4/20/2016,TU 0790 ,TUN,LGW,4/20/2016 6:15,2016-04-20 08.55.00,ATA,TU 31BIMQ,0
train_id_1132,4/20/2016,TU 0526 ,TUN,DUS,4/20/2016 6:25,2016-04-20 09.10.00,ATA,TU 320IMV,0
train_id_1133,4/20/2016,TU 0700 ,DJE,TUN,4/20/2016 6:40,2016-04-20 07.30.00,ATA,TU 32AIMF,0
train_id_1134,4/20/2016,TU 0788 ,TUN,BRU,4/20/2016 7:30,2016-04-20 10.05.00,ATA,TU 32AIMI,0
train_id_1135,4/20/2016,UG 1313 ,CDG,SFA,4/20/2016 11:10,2016-04-20 12.40.00,DEP,TU CR9ISA,0
train_id_1136,4/20/2016,TU 0635 ,ORY,DJE,4/20/2016 9:50,2016-04-20 12.35.00,ATA,TU 736IOK,10
train_id_1137,4/20/2016,TU 0339 ,ALG,TUN,4/20/2016 9:50,2016-04-20 11.00.00,ATA,TU 320IMU,5
train_id_1138,4/20/2016,TU 0997 ,NCE,TUN,4/20/2016 10:15,2016-04-20 11.50.00,ATA,TU 32AIMP,10
train_id_1139,4/20/2016,TU 0789 ,BRU,TUN,4/20/2016 11:00,2016-04-20 13.40.00,ATA,TU 32AIMI,0
train_id_1140,4/20/2016,TU 0216 ,TUN,IST,4/20/2016 15:55,2016-04-20 18.30.00,ATA,TU 32AIMI,16
train_id_1141,4/20/2016,TU 0709 ,ORN,TUN,4/20/2016 16:05,2016-04-20 17.50.00,ATA,TU 736IOR,29
train_id_1142,4/20/2016,TU 0375 ,ALG,TUN,4/20/2016 16:05,2016-04-20 17.15.00,ATA,TU 32AIMN,20
train_id_1143,4/20/2016,UG 1311 ,CDG,TUN,4/20/2016 17:40,2016-04-20 18.55.00,DEP,TU CR9ISA,0
train_id_1144,4/20/2016,TU 0723 ,ORY,TUN,4/20/2016 17:50,2016-04-20 20.15.00,ATA,TU 320IMT,0
train_id_1145,4/20/2016,TU 0724 ,TUN,ORY,4/20/2016 18:20,2016-04-20 20.40.00,ATA,TU 32AIML,3
train_id_1146,4/20/2016,TU 6042 ,JED,TOE,4/20/2016 18:50,2016-04-20 23.55.00,ATA,TU 320IMW,50
train_id_1147,4/20/2016,TU 0217 ,IST,TUN,4/20/2016 19:35,2016-04-20 22.20.00,ATA,TU 32AIMI,10
train_id_1148,4/21/2016,TU 0914 ,MED,TUN,4/21/2016 0:45,2016-04-21 05.25.00,ATA,TU 332IFM,10
train_id_1149,4/21/2016,TU 6042 ,TOE,TUN,4/21/2016 1:30,2016-04-21 02.20.00,ATA,TU 320IMW,0
train_id_1150,4/21/2016,TU 0714 ,JED,TUN,4/21/2016 0:30,2016-04-21 05.25.00,ATA,TU 332IFN,65
train_id_1151,4/21/2016,TU 6044 ,JED,TUN,4/21/2016 2:15,2016-04-21 06.50.00,ATA,TU 320IMS,40
train_id_1152,4/21/2016,TU 0635 ,ORY,MIR,4/21/2016 10:50,2016-04-21 13.20.00,ATA,TU 736IOQ,17
train_id_1153,4/21/2016,TU 0814 ,CAI,TUN,4/21/2016 10:55,2016-04-21 14.10.00,ATA,TU 31BIMO,16
train_id_1154,4/21/2016,TU 0848 ,BEY,TUN,4/21/2016 11:30,2016-04-21 15.00.00,ATA,TU 32AIMD,0
train_id_1155,4/21/2016,TU 0709 ,ORN,TUN,4/21/2016 10:45,2016-04-21 12.30.00,ATA,TU 736IOR,30
train_id_1156,4/21/2016,TU 0712 ,CMN,TUN,4/21/2016 10:35,2016-04-21 13.00.00,ATA,TU 320IMU,100
train_id_1157,4/21/2016,TU 0430 ,DJE,MIR,4/21/2016 11:35,2016-04-21 12.20.00,ATA,TU 32AIMF,6
train_id_1158,4/21/2016,TU 0250 ,MIR,NCE,4/21/2016 12:00,2016-04-21 13.35.00,ATA,TU 32AIML,24
train_id_1159,4/21/2016,TU 0720 ,TUN,ORY,4/21/2016 12:25,2016-04-21 14.45.00,ATA,TU 32AIMI,0
train_id_1160,4/21/2016,TU 0374 ,TUN,ALG,4/21/2016 13:45,2016-04-21 15.05.00,ATA,TU 332IFN,33
train_id_1161,4/21/2016,TU 0850 ,TUN,LYS,4/21/2016 13:20,2016-04-21 15.10.00,ATA,TU 736IOR,50
train_id_1162,4/21/2016,TU 0902 ,TUN,MRS,4/21/2016 13:50,2016-04-21 15.30.00,ATA,TU 32AIMP,18
train_id_1163,4/21/2016,TU 0642 ,TUN,VIE,4/21/2016 13:45,2016-04-21 16.00.00,ATA,TU 320IMT,27
train_id_1164,4/21/2016,TU 0635 ,MIR,DJE,4/21/2016 14:10,2016-04-21 14.50.00,ATA,TU 736IOQ,8
train_id_1165,4/21/2016,TU 0734 ,DJE,TOE,4/21/2016 13:50,2016-04-21 14.30.00,ATA,TU 736IOK,9
train_id_1166,4/21/2016,TU 0998 ,TUN,NCE,4/21/2016 14:15,2016-04-21 15.45.00,ATA,TU 320IMW,12
train_id_1167,4/21/2016,TU 0563 ,TUN,NKC,4/21/2016 18:45,2016-04-21 23.40.00,ATA,TU 320IMW,21
train_id_1168,4/21/2016,TU 0722 ,TUN,ORY,4/21/2016 13:55,2016-04-21 16.20.00,ATA,TU 320IMS,33
train_id_1169,4/21/2016,TU 0375 ,ALG,TUN,4/21/2016 16:05,2016-04-21 17.15.00,ATA,TU 332IFN,78
train_id_1170,4/21/2016,TU 0282 ,TUN,TLS,4/21/2016 14:20,2016-04-21 16.15.00,ATA,TU 32AIMN,20
train_id_1171,4/21/2016,TU 0724 ,TUN,ORY,4/21/2016 18:20,2016-04-21 20.40.00,ATA,TU 32AIMD,4
train_id_1172,4/21/2016,TU 0735 ,ORY,TOE,4/21/2016 18:50,2016-04-21 21.30.00,ATA,TU 736IOK,16
train_id_1173,4/21/2016,TU 0217 ,IST,TUN,4/21/2016 19:35,2016-04-21 22.20.00,ATA,TU 320IMR,0
train_id_1174,4/21/2016,TU 0735 ,TOE,DJE,4/21/2016 22:15,2016-04-21 22.55.00,ATA,TU 736IOK,0
train_id_1175,4/22/2016,TU 0564 ,NKC,TUN,4/22/2016 0:30,2016-04-22 04.45.00,ATA,TU 320IMW,24
train_id_1176,4/22/2016,TU 0714 ,JED,TUN,4/22/2016 0:30,2016-04-22 05.25.00,ATA,TU 332IFN,47
train_id_1177,4/22/2016,TU 0499 ,MUC,DJE,4/22/2016 7:40,2016-04-22 10.15.00,ATA,TU 32AIMF,18
train_id_1178,4/22/2016,TU 0527 ,DUS,TUN,4/22/2016 10:00,2016-04-22 12.40.00,ATA,TU 32AIML,0
train_id_1179,4/22/2016,TU 0700 ,TUN,GVA,4/22/2016 13:25,2016-04-22 15.20.00,ATA,TU 320IMV,9
train_id_1180,4/22/2016,TU 0362 ,TUN,BLQ,4/22/2016 13:55,2016-04-22 15.30.00,ATA,TU 31BIMQ,0
train_id_1181,4/22/2016,TU 0998 ,TUN,NCE,4/22/2016 14:15,2016-04-22 15.45.00,ATA,TU 32AIMI,14
train_id_1182,4/22/2016,TU 0913 ,TUN,MED,4/22/2016 19:40,2016-04-22 23.40.00,ATA,TU 320IMW,17
train_id_1183,4/22/2016,TU 0706 ,CMN,TUN,4/22/2016 19:35,2016-04-22 22.00.00,ATA,TU 320IMT,40
train_id_1184,4/23/2016,TU 0594 ,NBE,MUC,4/23/2016 5:05,2016-04-23 07.25.00,ATA,TU 31AIMJ,0
train_id_1185,4/23/2016,TU 0716 ,TUN,ORY,4/23/2016 6:50,2016-04-23 09.10.00,ATA,TU 320IMR,0
train_id_1186,4/23/2016,TU 0788 ,TUN,BRU,4/23/2016 7:30,2016-04-23 10.05.00,ATA,TU 31BIMQ,6
train_id_1187,4/23/2016,TU 0996 ,TUN,NCE,4/23/2016 7:50,2016-04-23 09.20.00,ATA,TU 32AIMP,0
train_id_1188,4/23/2016,TU 0338 ,TUN,ALG,4/23/2016 7:30,2016-04-23 08.50.00,ATA,TU 320IMT,35
train_id_1189,4/23/2016,TU 0463 ,LYS,MIR,4/23/2016 8:20,2016-04-23 10.25.00,ATA,TU 32AIMI,21
train_id_1190,4/23/2016,TU 0718 ,TUN,ORY,4/23/2016 9:20,2016-04-23 11.40.00,ATA,TU 320IMW,0
train_id_1191,4/23/2016,TU 0339 ,ALG,TUN,4/23/2016 9:50,2016-04-23 11.00.00,ATA,TU 320IMT,35
train_id_1192,4/23/2016,TU 6592 ,NBE,SXF,4/23/2016 11:25,2016-04-23 14.20.00,ATA,TU 31AIMJ,50
train_id_1193,4/23/2016,TU 0751 ,LYS,TUN,4/23/2016 10:40,2016-04-23 12.35.00,ATA,TU 320IMS,24
train_id_1194,4/23/2016,TU 0712 ,CMN,TUN,4/23/2016 10:35,2016-04-23 13.00.00,ATA,TU 320IMV,42
train_id_1195,4/23/2016,TU 0813 ,TUN,CAI,4/23/2016 14:35,2016-04-23 17.35.00,ATA,TU 31BIMO,0
train_id_1196,4/23/2016,TU 0722 ,TUN,ORY,4/23/2016 14:30,2016-04-23 16.50.00,ATA,TU 320IMV,8
train_id_1197,4/23/2016,TU 0318 ,TUN,LIS,4/23/2016 14:40,2016-04-23 17.30.00,ATA,TU 31BIMQ,8
train_id_1198,4/23/2016,TU 0709 ,ORN,TUN,4/23/2016 16:00,2016-04-23 17.40.00,ATA,TU 320IMS,46
train_id_1199,4/23/2016,TU 0319 ,LIS,TUN,4/23/2016 18:20,2016-04-23 21.00.00,ATA,TU 31BIMQ,4
train_id_1200,4/23/2016,TU 0724 ,TUN,ORY,4/23/2016 18:20,2016-04-23 20.40.00,ATA,TU 320IMU,7
train_id_1201,4/23/2016,TU 0713 ,TUN,JED,4/23/2016 18:55,2016-04-23 23.10.00,ATA,TU 332IFN,18
train_id_1202,4/24/2016,TU 0714 ,JED,TUN,4/24/2016 0:30,2016-04-24 05.25.00,ATA,TU 332IFN,25
train_id_1203,4/24/2016,TU 6032 ,JED,SFA,4/24/2016 0:50,2016-04-24 05.25.00,ATA,TU 320IMR,65
train_id_1204,4/24/2016,TU 0430 ,DJE,LYS,4/24/2016 5:20,2016-04-24 07.40.00,ATA,TU 31AIMK,0
train_id_1205,4/24/2016,TU 0848 ,BEY,TUN,4/24/2016 11:35,2016-04-24 15.05.00,ATA,TU 32AIMG,5
train_id_1206,4/24/2016,TU 0338 ,TUN,ALG,4/24/2016 7:30,2016-04-24 08.50.00,ATA,TU 320IMT,13
train_id_1207,4/24/2016,TU 0339 ,ALG,TUN,4/24/2016 9:50,2016-04-24 11.00.00,ATA,TU 320IMT,17
train_id_1208,4/24/2016,TU 0711 ,TUN,CMN,4/24/2016 7:00,2016-04-24 09.40.00,ATA,TU 320IMV,0
train_id_1209,4/24/2016,TU 0996 ,TUN,NCE,4/24/2016 7:50,2016-04-24 09.20.00,ATA,TU 32AIMI,26
train_id_1210,4/24/2016,TU 0362 ,TUN,BLQ,4/24/2016 8:30,2016-04-24 10.10.00,ATA,TU 736IOR,0
train_id_1211,4/24/2016,TU 0683 ,NCE,DJE,4/24/2016 8:55,2016-04-24 10.50.00,ATA,TU 736IOK,0
train_id_1212,4/24/2016,TU 0931 ,MRS,TUN,4/24/2016 8:50,2016-04-24 10.25.00,ATA,TU 32AIMC,0
